MCT0131-2000,3023106011094,13.37,0.06,228.82456,-23.85239,53821.71743,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85238,53871.59676,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85237,53871.60533,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85239,53871.61394,0
MCT0131-2000,3023106011094,13.32,0.06,228.82460,-23.85239,53871.62250,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85237,53996.38680,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85240,53996.39386,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85237,53996.40092,0
MCT0131-2000,3023106011094,13.36,0.06,228.82454,-23.85235,53996.40798,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85238,54202.58683,0
MCT0131-2000,3023106011094,13.34,0.06,228.82459,-23.85239,54202.59923,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85239,54202.61209,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85238,54202.62542,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85236,54318.39764,0
MCT0131-2000,3023106011094,13.32,0.06,228.82456,-23.85236,54318.40583,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85240,54318.41401,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85237,54318.42221,0
MCT0131-2000,3023106011094,13.36,0.06,228.82461,-23.85238,54129.73684,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85236,54129.74579,0
MCT0131-2000,3023106011094,13.34,0.06,228.82459,-23.85240,54129.75475,0
MCT0131-2000,3023106011094,13.36,0.06,228.82459,-23.85237,54129.76377,0
MCT0131-2000,3023106011094,13.34,0.06,228.82455,-23.85237,54291.52463,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85238,54291.53325,0
MCT0131-2000,3023106011094,13.34,0.06,228.82463,-23.85239,54291.54179,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85238,54291.55034,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85239,54303.40783,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85239,54303.41681,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,54303.42577,0
MCT0131-2000,3023106011094,13.32,0.06,228.82459,-23.85239,54303.43475,0
MCT0131-2000,3023106011094,13.35,0.06,228.82457,-23.85238,54265.55721,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,54265.56706,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85239,54265.57695,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,54265.58689,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85240,54274.46674,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85239,54274.47617,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85237,54274.48552,0
MCT0131-2000,3023106011094,13.34,0.06,228.82459,-23.85239,54274.49491,0
MCT0131-2000,3023106011094,13.31,0.06,228.82460,-23.85238,54173.77453,0
MCT0131-2000,3023106011094,13.31,0.06,228.82458,-23.85239,54173.77897,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,54173.78344,0
MCT0131-2000,3023106011094,13.33,0.06,228.82459,-23.85238,54173.78789,0
MCT0131-2000,3023106011094,13.16,0.06,228.82460,-23.85240,54190.60829,0
MCT0131-2000,3023106011094,13.27,0.06,228.82459,-23.85237,54190.61682,0
MCT0131-2000,3023106011094,13.31,0.06,228.82459,-23.85237,54190.62543,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85237,54190.63402,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85238,54231.65391,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,54231.66464,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85240,54231.67552,0
MCT0131-2000,3023106011094,13.30,0.06,228.82456,-23.85237,54231.68646,0
MCT0131-2000,3023106011094,13.34,0.06,228.82459,-23.85239,54236.60060,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85236,54236.60961,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85239,54236.61865,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85239,54236.62767,0
MCT0131-2000,3023106011094,13.31,0.06,228.82456,-23.85237,54245.57380,0
MCT0131-2000,3023106011094,13.30,0.06,228.82460,-23.85238,54245.58200,0
MCT0131-2000,3023106011094,13.34,0.06,228.82459,-23.85238,54245.59026,0
MCT0131-2000,3023106011094,13.31,0.06,228.82458,-23.85240,54245.59853,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85237,54352.39783,0
MCT0131-2000,3023106011094,13.33,0.06,228.82459,-23.85238,54352.40586,0
MCT0131-2000,3023106011094,13.31,0.06,228.82456,-23.85239,54352.41102,0
MCT0131-2000,3023106011094,13.33,0.06,228.82455,-23.85240,54352.41615,0
MCT0131-2000,3023106011094,13.36,0.06,228.82460,-23.85235,54586.65356,0
MCT0131-2000,3023106011094,13.30,0.06,228.82453,-23.85235,54586.68018,0
MCT0131-2000,3023106011094,13.52,0.08,228.82459,-23.85238,54586.70681,0
MCT0131-2000,3023106011094,13.34,0.05,228.82459,-23.85239,54706.42699,0
MCT0131-2000,3023106011094,13.34,0.05,228.82455,-23.85237,54706.43399,0
MCT0131-2000,3023106011094,13.33,0.05,228.82456,-23.85239,54706.44101,0
MCT0131-2000,3023106011094,13.32,0.05,228.82457,-23.85238,54706.44804,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,54490.71543,0
MCT0131-2000,3023106011094,13.31,0.06,228.82459,-23.85235,54490.72416,0
MCT0131-2000,3023106011094,13.30,0.06,228.82458,-23.85239,54490.73286,0
MCT0131-2000,3023106011094,13.31,0.06,228.82460,-23.85239,54490.74159,0
MCT0131-2000,3023106011094,13.32,0.06,228.82456,-23.85240,54491.73512,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85239,54491.74735,0
MCT0131-2000,3023106011094,13.32,0.06,228.82455,-23.85238,54491.75547,0
MCT0131-2000,3023106011094,13.32,0.06,228.82460,-23.85239,54491.76366,0
MCT0131-2000,3023106011094,13.35,0.05,228.82458,-23.85239,54651.51685,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85239,54651.52772,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85237,54651.53854,0
MCT0131-2000,3023106011094,13.32,0.06,228.82459,-23.85235,54651.54930,0
MCT0131-2000,3023106011094,13.38,0.06,228.82459,-23.85237,54676.37051,0
MCT0131-2000,3023106011094,13.37,0.06,228.82458,-23.85235,54676.37768,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85235,54676.38488,0
MCT0131-2000,3023106011094,13.36,0.06,228.82459,-23.85237,54676.39205,0
MCT0131-2000,3023106011094,13.35,0.06,228.82459,-23.85239,54643.54760,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85239,54643.55858,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85239,54643.56948,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85239,54643.58038,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85239,54535.69783,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,54535.71278,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85238,54535.72287,0
MCT0131-2000,3023106011094,13.33,0.06,228.82459,-23.85239,54535.73258,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85239,54596.64742,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85239,54596.65842,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85239,54596.66937,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85239,54596.68044,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85240,54616.61860,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85235,54616.62399,0
MCT0131-2000,3023106011094,13.35,0.06,228.82460,-23.85237,54616.62940,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85237,54616.63479,0
MCT0131-2000,3023106011094,13.33,0.05,228.82458,-23.85238,54940.72531,0
MCT0131-2000,3023106011094,13.36,0.05,228.82456,-23.85241,54940.73846,0
MCT0131-2000,3023106011094,13.33,0.05,228.82457,-23.85239,54940.75170,0
MCT0131-2000,3023106011094,13.31,0.05,228.82458,-23.85239,54940.76480,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85238,54947.65111,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85239,54947.66061,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85239,54947.67001,0
MCT0131-2000,3023106011094,13.37,0.06,228.82457,-23.85238,54947.67927,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85240,55045.47678,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85240,55045.48735,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85239,55045.49797,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,55045.50858,0
MCT0131-2000,3023106011094,13.32,0.06,228.82459,-23.85238,55021.45986,0
MCT0131-2000,3023106011094,13.35,0.06,228.82459,-23.85237,55021.46953,0
MCT0131-2000,3023106011094,13.30,0.06,228.82456,-23.85237,55021.47919,0
MCT0131-2000,3023106011094,13.31,0.06,228.82456,-23.85239,55021.48886,0
MCT0131-2000,3023106011094,13.31,0.06,228.82456,-23.85239,54993.60914,0
MCT0131-2000,3023106011094,13.30,0.06,228.82457,-23.85238,54993.62028,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85238,54993.63155,0
MCT0131-2000,3023106011094,13.32,0.06,228.82457,-23.85238,54993.64272,0
MCT0131-2000,3023106011094,13.35,0.06,228.82457,-23.85238,55000.58340,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,55000.59723,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85244,55000.61098,0
MCT0131-2000,3023106011094,13.32,0.06,228.82456,-23.85236,55000.62478,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85237,55011.41539,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85240,55011.42198,0
MCT0131-2000,3023106011094,13.33,0.06,228.82459,-23.85239,55011.42854,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85239,55011.43504,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85240,54908.73026,0
MCT0131-2000,3023106011094,13.50,0.06,228.82457,-23.85237,54908.73903,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85240,54908.74769,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85239,54908.75635,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85238,54919.78004,0
MCT0131-2000,3023106011094,13.34,0.06,228.82455,-23.85237,54919.78922,0
MCT0131-2000,3023106011094,13.28,0.06,228.82458,-23.85238,54919.79847,0
MCT0131-2000,3023106011094,13.36,0.06,228.82453,-23.85238,54919.80775,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85240,54955.54896,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,54955.56097,0
MCT0131-2000,3023106011094,13.35,0.06,228.82457,-23.85240,54955.57295,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85239,54955.58477,0
MCT0131-2000,3023106011094,13.30,0.05,228.82459,-23.85240,54957.53120,0
MCT0131-2000,3023106011094,13.31,0.05,228.82458,-23.85239,54957.54595,0
MCT0131-2000,3023106011094,13.32,0.05,228.82458,-23.85239,54957.56038,0
MCT0131-2000,3023106011094,13.32,0.05,228.82458,-23.85239,54957.57459,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85240,54964.69943,0
MCT0131-2000,3023106011094,13.31,0.06,228.82456,-23.85237,54964.71008,0
MCT0131-2000,3023106011094,13.34,0.06,228.82455,-23.85239,54964.72069,0
MCT0131-2000,3023106011094,13.32,0.06,228.82456,-23.85239,54964.73124,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85239,54979.58244,0
MCT0131-2000,3023106011094,13.40,0.06,228.82457,-23.85239,54979.59188,0
MCT0131-2000,3023106011094,13.37,0.06,228.82457,-23.85239,54979.60124,0
MCT0131-2000,3023106011094,13.37,0.06,228.82457,-23.85238,54979.61084,0
MCT0131-2000,3023106011094,13.36,0.06,228.82456,-23.85237,55416.46419,0
MCT0131-2000,3023106011094,13.35,0.06,228.82455,-23.85238,55416.48585,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85239,55247.73873,0
MCT0131-2000,3023106011094,13.33,0.06,228.82459,-23.85238,55216.71868,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85240,55216.74395,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,55395.44012,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85239,55395.47102,0
MCT0131-2000,3023106011094,13.31,0.06,228.82455,-23.85237,55400.48126,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,55400.51821,0
MCT0131-2000,3023106011094,13.46,0.06,228.82454,-23.85236,55354.60513,0
MCT0131-2000,3023106011094,13.29,0.06,228.82455,-23.85238,55354.64573,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85237,55274.68325,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,55320.57291,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,55320.60187,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85237,55325.68650,0
MCT0131-2000,3023106011094,13.36,0.06,228.82456,-23.85236,55325.71683,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85238,55445.37888,0
MCT0131-2000,3023106011094,13.35,0.06,228.82457,-23.85237,55445.39701,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85237,55658.73531,0
MCT0131-2000,3023106011094,13.37,0.06,228.82462,-23.85235,55658.77464,0
MCT0131-2000,3023106011094,13.33,0.06,228.82457,-23.85237,55676.69705,0
MCT0131-2000,3023106011094,13.38,0.06,228.82457,-23.85237,55676.72928,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85237,55647.77564,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85237,55647.79275,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85237,55686.62230,0
MCT0131-2000,3023106011094,13.36,0.06,228.82457,-23.85237,55686.66529,0
MCT0131-2000,3023106011094,13.35,0.06,228.82455,-23.85237,55325.72978,0
MCT0131-2000,3023106011094,13.37,0.06,228.82454,-23.85237,55325.76063,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85237,55762.46545,0
MCT0131-2000,3023106011094,13.36,0.06,228.82456,-23.85237,55762.47490,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85237,55762.48434,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85237,55762.49383,0
MCT0131-2000,3023106011094,13.37,0.05,228.82455,-23.85237,55769.46272,0
MCT0131-2000,3023106011094,13.36,0.05,228.82456,-23.85237,55769.47047,0
MCT0131-2000,3023106011094,13.38,0.05,228.82456,-23.85237,55769.47828,0
MCT0131-2000,3023106011094,13.33,0.05,228.82457,-23.85238,55769.48606,0
MCT0131-2000,3023106011094,13.36,0.06,228.82456,-23.85237,55798.38871,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85236,55798.40518,0
MCT0131-2000,3023106011094,13.35,0.06,228.82455,-23.85238,55798.42167,0
MCT0131-2000,3023106011094,13.39,0.06,228.82456,-23.85237,55798.43818,0
MCT0131-2000,3023106011094,13.32,0.05,228.82457,-23.85238,56029.70254,0
MCT0131-2000,3023106011094,13.32,0.05,228.82458,-23.85238,56029.71749,0
MCT0131-2000,3023106011094,13.34,0.05,228.82456,-23.85241,56029.73261,0
MCT0131-2000,3023106011094,13.32,0.05,228.82458,-23.85237,56029.74768,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,56056.62679,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,56056.63934,0
MCT0131-2000,3023106011094,13.31,0.06,228.82458,-23.85238,56056.65192,0
MCT0131-2000,3023106011094,13.31,0.06,228.82457,-23.85238,56056.66454,0
MCT0131-2000,3023106011094,13.34,0.05,228.82456,-23.85237,56129.49569,0
MCT0131-2000,3023106011094,13.33,0.05,228.82455,-23.85238,56129.50840,0
MCT0131-2000,3023106011094,13.33,0.05,228.82457,-23.85238,56129.52114,0
MCT0131-2000,3023106011094,13.34,0.05,228.82456,-23.85238,56129.53385,0
MCT0131-2000,3023106011094,13.34,0.05,228.82456,-23.85239,56166.40765,0
MCT0131-2000,3023106011094,13.32,0.05,228.82456,-23.85237,56166.42051,0
MCT0131-2000,3023106011094,13.33,0.05,228.82458,-23.85237,56166.43321,0
MCT0131-2000,3023106011094,13.30,0.05,228.82454,-23.85235,56166.44592,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,56364.60559,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85237,56364.61899,0
MCT0131-2000,3023106011094,13.32,0.06,228.82458,-23.85236,56364.63243,0
MCT0131-2000,3023106011094,13.33,0.06,228.82456,-23.85240,56364.64591,0
MCT0131-2000,3023106011094,13.33,0.06,228.82462,-23.85238,56371.63189,0
MCT0131-2000,3023106011094,13.34,0.06,228.82456,-23.85236,56371.64258,0
MCT0131-2000,3023106011094,13.34,0.06,228.82455,-23.85238,56371.65342,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,56371.66431,0
MCT0131-2000,3023106011094,13.36,0.05,228.82455,-23.85238,56392.65520,0
MCT0131-2000,3023106011094,13.34,0.05,228.82457,-23.85238,56392.66663,0
MCT0131-2000,3023106011094,13.34,0.05,228.82454,-23.85238,56392.67800,0
MCT0131-2000,3023106011094,13.33,0.05,228.82456,-23.85237,56392.68932,0
MCT0131-2000,3023106011094,13.32,0.05,228.82457,-23.85240,56406.65091,0
MCT0131-2000,3023106011094,13.32,0.05,228.82456,-23.85238,56406.66099,0
MCT0131-2000,3023106011094,13.34,0.05,228.82457,-23.85236,56406.67091,0
MCT0131-2000,3023106011094,13.32,0.05,228.82455,-23.85240,56406.68081,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,56416.59205,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85237,56416.60235,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85239,56416.61282,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85239,56416.62312,0
MCT0131-2000,3023106011094,13.36,0.05,228.82455,-23.85238,56429.65106,0
MCT0131-2000,3023106011094,13.35,0.05,228.82456,-23.85235,56429.65951,0
MCT0131-2000,3023106011094,13.36,0.05,228.82456,-23.85237,56429.66803,0
MCT0131-2000,3023106011094,13.37,0.05,228.82456,-23.85238,56429.67659,0
MCT0131-2000,3023106011094,13.33,0.05,228.82458,-23.85238,56431.45231,0
MCT0131-2000,3023106011094,13.33,0.05,228.82458,-23.85238,56431.45792,0
MCT0131-2000,3023106011094,13.30,0.05,228.82457,-23.85238,56431.46360,0
MCT0131-2000,3023106011094,13.32,0.05,228.82456,-23.85238,56431.46924,0
MCT0131-2000,3023106011094,13.33,0.05,228.82454,-23.85239,56451.62815,0
MCT0131-2000,3023106011094,13.34,0.05,228.82455,-23.85237,56451.63876,0
MCT0131-2000,3023106011094,13.33,0.05,228.82454,-23.85239,56451.64947,0
MCT0131-2000,3023106011094,13.35,0.05,228.82455,-23.85237,56451.66028,0
MCT0131-2000,3023106011094,13.34,0.05,228.82456,-23.85233,56475.47908,0
MCT0131-2000,3023106011094,13.35,0.05,228.82456,-23.85238,56475.49037,0
MCT0131-2000,3023106011094,13.34,0.05,228.82458,-23.85237,56475.50183,0
MCT0131-2000,3023106011094,13.34,0.05,228.82449,-23.85239,56475.51318,0
MCT0131-2000,3023106011094,13.34,0.06,228.82460,-23.85239,55216.72711,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85239,55216.73555,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85239,55247.74979,0
MCT0131-2000,3023106011094,13.35,0.06,228.82458,-23.85240,55247.76199,0
MCT0131-2000,3023106011094,13.33,0.06,228.82458,-23.85235,55247.77372,0
MCT0131-2000,3023106011094,13.36,0.06,228.82455,-23.85236,55274.69653,0
MCT0131-2000,3023106011094,13.34,0.06,228.82457,-23.85237,55274.71029,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,55274.73232,0
MCT0131-2000,3023106011094,13.34,0.06,228.82458,-23.85238,55320.58269,0
MCT0131-2000,3023106011094,13.36,0.06,228.82458,-23.85237,55320.59224,0
MCT0131-2000,3023106011094,13.35,0.06,228.82455,-23.85238,55325.69658,0
MCT0131-2000,3023106011094,13.36,0.06,228.82456,-23.85238,55325.70669,0
MCT0131-2000,3023106011094,13.35,0.06,228.82456,-23.85238,55354.61555,0
MCT0131-2000,3023106011094,13.30,0.14,228.82451,-23.85243,55354.63513,0
MCT0136-2118,1146001087928,16.24,0.07, 1.74968,47.34963,54453.20028,0
MCT0136-2118,1146001087928,16.27,0.07, 1.74953,47.34958,54453.20463,0
MCT0136-2118,1146001087928,16.25,0.07, 1.74980,47.34988,54453.20896,0
MCT0136-2118,1146001087928,16.23,0.07, 1.74982,47.35024,54453.21328,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75025,47.34954,54771.22428,0
MCT0136-2118,1146001087928,16.23,0.07, 1.75009,47.34945,54771.23062,0
MCT0136-2118,1146001087928,16.22,0.07, 1.75064,47.34846,54771.23693,0
MCT0136-2118,1146001087928,16.25,0.07, 1.74977,47.34905,54771.24296,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75010,47.34944,55157.20556,0
MCT0136-2118,1146001087928,16.29,0.07, 1.75008,47.34946,55157.21107,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75007,47.34948,55157.21653,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75019,47.34945,55157.22358,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75000,47.34946,55157.22899,0
MCT0136-2118,1146001087928,16.28,0.07, 1.75005,47.34949,55121.17598,0
MCT0136-2118,1146001087928,16.23,0.07, 1.75015,47.34948,55121.18391,0
MCT0136-2118,1146001087928,16.29,0.07, 1.75004,47.34950,55121.19197,0
MCT0136-2118,1146001087928,16.28,0.07, 1.75005,47.34946,55121.19996,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75008,47.34950,55121.20793,0
MCT0136-2118,1146001087928,16.23,0.07, 1.74996,47.34943,55097.38593,0
MCT0136-2118,1146001087928,16.29,0.07, 1.75013,47.34950,55097.39200,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75001,47.34945,55097.39821,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75003,47.34946,55097.40430,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75006,47.34956,55476.34679,0
MCT0136-2118,1146001087928,16.22,0.07, 1.75002,47.34988,55476.35962,0
MCT0136-2118,1146001087928,16.28,0.07, 1.75017,47.34980,55476.36610,0
MCT0136-2118,1146001087928,16.26,0.07, 1.75006,47.34942,55869.06798,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75002,47.34940,55869.07479,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75006,47.34940,55869.08153,0
MCT0136-2118,1146001087928,16.19,0.07, 1.75003,47.34938,55869.08835,0
MCT0136-2118,1146001087928,16.29,0.07, 1.75001,47.34945,55840.31521,0
MCT0136-2118,1146001087928,16.26,0.07, 1.75007,47.34944,55840.32201,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75000,47.34942,55840.32876,0
MCT0136-2118,1146001087928,16.23,0.07, 1.75001,47.34946,55840.33553,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75008,47.34941,55924.15176,0
MCT0136-2118,1146001087928,16.26,0.07, 1.74999,47.34940,55924.15733,0
MCT0136-2118,1146001087928,16.25,0.07, 1.74999,47.34940,55924.16292,0
MCT0136-2118,1146001087928,16.28,0.07, 1.74992,47.34941,55924.16852,0
MCT0136-2118,1146001087928,16.25,0.07, 1.74994,47.34947,56197.21454,0
MCT0136-2118,1146001087928,16.19,0.07, 1.74997,47.34950,56197.22015,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75002,47.34950,56197.22581,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75004,47.34941,56197.23154,0
MCT0136-2118,1146001087928,16.32,0.07, 1.75001,47.34948,56226.17195,0
MCT0136-2118,1146001087928,16.21,0.07, 1.75006,47.34944,56226.17804,0
MCT0136-2118,1146001087928,16.22,0.07, 1.75004,47.34946,56226.18419,0
MCT0136-2118,1146001087928,16.23,0.07, 1.75002,47.34942,56226.19026,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75004,47.34944,56558.37226,0
MCT0136-2118,1146001087928,16.28,0.07, 1.75017,47.34939,56558.37899,0
MCT0136-2118,1146001087928,16.26,0.07, 1.75002,47.34939,56558.38581,0
MCT0136-2118,1146001087928,16.27,0.07, 1.75009,47.34938,56558.39266,0
MCT0136-2118,1146001087928,16.24,0.07, 1.75007,47.34938,56579.14685,0
MCT0136-2118,1146001087928,16.26,0.07, 1.75001,47.34943,56579.15555,0
MCT0136-2118,1146001087928,16.26,0.07, 1.75010,47.34942,56579.16434,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75009,47.34943,56579.17310,0
MCT0136-2118,1146001087928,16.25,0.07, 1.75005,47.34938,56590.27530,0
MCT0136-2118,1146001087928,16.22,0.07, 1.75009,47.34933,56590.28409,0
MCT0136-2118,1146001087928,16.23,0.07, 1.75007,47.34937,56590.29281,0
MCT0136-2118,1146001087928,16.32,0.07, 1.75008,47.34944,56590.30153,0
MCT0136-2758,1118004043165,20.48,0.35, 8.89981,18.97914,54012.26556,0
MCT0136-2758,1118004043165,20.98,0.48, 8.89890,18.98035,54025.41217,0
MCT0136-2758,1118004043165,20.87,0.44, 8.89871,18.98027,54821.15272,0
MCT0136-2758,1118004043165,21.05,0.50, 8.89737,18.98027,54739.29556,0
MCT0136-2758,1118004043165,20.47,0.35, 8.89813,18.98093,54739.30103,0
MCT0136-2758,1118004043165,21.16,0.55, 8.89760,18.98148,55154.19480,0
MCT0136-2758,1118004043165,21.07,0.44, 8.89783,18.98098,55096.33739,0
MCT0136-2758,1118004043165,21.30,0.60, 8.89798,18.98129,55539.19627,0
MCT0136-2758,1118004043165,21.37,0.48, 8.89987,18.98168,55506.24704,0
MCT0136-2758,1118004043165,20.90,0.37, 8.89753,18.98079,55506.26431,0
MCT0136-2758,1118004043165,20.96,0.58, 8.89773,18.98100,55456.44401,0
MCT0136-2758,1118004043165,20.69,0.41, 8.89761,18.98083,54403.21010,0
MCT0136-2758,1118004043165,20.83,0.44, 8.89815,18.98032,54403.21690,0
MCT0136-2758,1118004043165,20.29,0.32, 8.89773,18.98087,55825.28568,0
MCT0136-2758,1118004043165,20.12,0.31, 8.89800,18.98122,55919.06720,0
MCT0136-2758,1118004043165,20.63,0.34, 8.89845,18.98160,56186.26734,0
MCT0136-2758,1118004043165,19.82,0.27, 8.89726,18.98157,56331.10330,0
MCT0136-2758,1118004043165,20.41,0.35, 8.89787,18.98087,56569.25613,0
